Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,OpenPorchSF,MoSold,MSZoning_RL,Neighborhood_Crawfor,MasVnrArea_209.0,MasVnrArea_428.0,SalePrice
884,60.0,6204.0,4.0,5.0,1912.0,1950.0,3.0,3.0,2.0,1.0,1.0,0.0,795.0,0.0,954.0,795.0,2230.0,2.0,0.0,0.0,2.0,1997.0,1.0,1.0,440.0,188.0,3.0,1.0,0.0,0.0,0.0,118500
885,65.0,7150.0,5.0,5.0,1967.0,1967.0,2.0,3.0,3.0,1.0,4.0,432.0,892.0,1.0,892.0,0.0,892.0,2.0,0.0,0.0,5.0,1967.0,2.0,1.0,288.0,0.0,7.0,1.0,0.0,0.0,0.0,100000
886,50.0,5119.0,9.0,5.0,1999.0,2000.0,3.0,5.0,3.0,3.0,6.0,1238.0,1698.0,1.0,1709.0,0.0,1709.0,3.0,1.0,3.0,5.0,1999.0,3.0,2.0,506.0,65.0,1.0,0.0,0.0,0.0,0.0,328900
887,70.0,8393.0,5.0,5.0,1959.0,2005.0,2.0,3.0,3.0,1.0,2.0,528.0,1626.0,1.0,1712.0,0.0,1712.0,2.0,0.0,0.0,5.0,2005.0,3.0,2.0,588.0,54.0,6.0,1.0,0.0,0.0,0.0,145000
888,59.0,16466.0,5.0,7.0,1955.0,1955.0,2.0,3.0,3.0,1.0,1.0,0.0,816.0,1.0,872.0,521.0,1393.0,2.0,0.0,0.0,5.0,1955.0,1.0,1.0,300.0,0.0,4.0,1.0,0.0,0.0,0.0,135500
889,95.0,15865.0,8.0,6.0,1970.0,1970.0,3.0,3.0,4.0,4.0,5.0,351.0,2217.0,1.0,2217.0,0.0,2217.0,3.0,1.0,3.0,5.0,1970.0,1.0,2.0,621.0,207.0,10.0,1.0,0.0,0.0,0.0,268000
890,128.0,12160.0,6.0,4.0,1953.0,1953.0,2.0,3.0,3.0,1.0,4.0,1024.0,1505.0,1.0,1505.0,0.0,1505.0,2.0,1.0,3.0,5.0,1953.0,2.0,2.0,505.0,0.0,2.0,1.0,0.0,0.0,0.0,149500
891,60.0,8064.0,5.0,7.0,1949.0,2006.0,2.0,3.0,3.0,2.0,1.0,0.0,672.0,1.0,672.0,252.0,924.0,2.0,1.0,1.0,2.0,2003.0,1.0,2.0,576.0,0.0,7.0,1.0,0.0,0.0,0.0,122900
892,70.0,11184.0,6.0,5.0,1978.0,1978.0,2.0,3.0,3.0,1.0,2.0,226.0,918.0,1.0,918.0,765.0,1683.0,2.0,1.0,3.0,5.0,1978.0,2.0,2.0,440.0,0.0,7.0,1.0,0.0,0.0,0.0,172500
893,70.0,8414.0,6.0,8.0,1963.0,2003.0,2.0,3.0,3.0,1.0,6.0,663.0,1059.0,1.0,1068.0,0.0,1068.0,2.0,0.0,0.0,5.0,1963.0,2.0,1.0,264.0,0.0,2.0,1.0,0.0,0.0,0.0,154500
894,0.0,13284.0,5.0,5.0,1954.0,1954.0,2.0,4.0,3.0,2.0,4.0,1064.0,1383.0,1.0,1383.0,0.0,1383.0,2.0,1.0,4.0,5.0,1954.0,1.0,1.0,354.0,116.0,6.0,1.0,0.0,0.0,0.0,165000
895,64.0,7018.0,5.0,5.0,1979.0,1979.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1535.0,0.0,1535.0,2.0,0.0,0.0,5.0,1979.0,1.0,2.0,400.0,0.0,6.0,1.0,0.0,0.0,0.0,118858
896,71.0,7056.0,6.0,5.0,1963.0,1963.0,2.0,3.0,3.0,1.0,4.0,400.0,780.0,1.0,983.0,813.0,1796.0,2.0,1.0,3.0,5.0,1963.0,2.0,2.0,483.0,50.0,10.0,1.0,0.0,0.0,0.0,140000
897,50.0,8765.0,4.0,6.0,1936.0,1950.0,2.0,3.0,3.0,1.0,5.0,285.0,951.0,0.0,951.0,0.0,951.0,2.0,0.0,0.0,2.0,1936.0,1.0,1.0,327.0,28.0,4.0,0.0,0.0,0.0,0.0,106500
898,64.0,7018.0,5.0,5.0,1979.0,1979.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1120.0,1120.0,2240.0,2.0,0.0,0.0,2.0,1979.0,1.0,2.0,528.0,0.0,6.0,1.0,0.0,0.0,0.0,142953
899,100.0,12919.0,9.0,5.0,2009.0,2010.0,4.0,5.0,3.0,4.0,6.0,2188.0,2330.0,1.0,2364.0,0.0,2364.0,4.0,2.0,4.0,5.0,2009.0,3.0,3.0,820.0,67.0,3.0,1.0,0.0,0.0,0.0,611657
900,65.0,6993.0,5.0,7.0,1961.0,1994.0,2.0,3.0,3.0,1.0,4.0,465.0,912.0,1.0,1236.0,0.0,1236.0,2.0,1.0,3.0,5.0,1961.0,1.0,1.0,288.0,0.0,6.0,1.0,0.0,0.0,0.0,135000
901,0.0,7340.0,4.0,6.0,1971.0,1971.0,2.0,3.0,3.0,1.0,5.0,322.0,858.0,1.0,858.0,0.0,858.0,2.0,0.0,0.0,2.0,1979.0,1.0,1.0,684.0,0.0,6.0,1.0,0.0,0.0,0.0,110000
902,64.0,8712.0,5.0,7.0,1957.0,2000.0,2.0,3.0,3.0,2.0,4.0,860.0,992.0,1.0,1306.0,0.0,1306.0,2.0,0.0,0.0,2.0,1968.0,1.0,1.0,756.0,0.0,5.0,1.0,0.0,0.0,0.0,153000
903,63.0,7875.0,7.0,5.0,2003.0,2003.0,3.0,4.0,3.0,1.0,1.0,0.0,783.0,1.0,807.0,702.0,1509.0,3.0,1.0,4.0,5.0,2003.0,3.0,2.0,393.0,75.0,7.0,1.0,0.0,0.0,0.0,180000
904,50.0,14859.0,7.0,5.0,2006.0,2006.0,3.0,4.0,3.0,1.0,1.0,0.0,1670.0,1.0,1670.0,0.0,1670.0,3.0,1.0,4.0,5.0,2006.0,2.0,3.0,690.0,60.0,8.0,1.0,0.0,0.0,0.0,240000
905,0.0,6173.0,5.0,6.0,1967.0,1967.0,2.0,3.0,3.0,1.0,6.0,599.0,876.0,1.0,902.0,0.0,902.0,2.0,0.0,0.0,5.0,1967.0,1.0,1.0,288.0,0.0,8.0,1.0,0.0,0.0,0.0,125500
906,80.0,9920.0,5.0,5.0,1954.0,1954.0,2.0,3.0,3.0,1.0,3.0,354.0,1056.0,1.0,1063.0,0.0,1063.0,2.0,0.0,0.0,5.0,1954.0,2.0,1.0,280.0,0.0,2.0,1.0,0.0,0.0,0.0,128000
907,116.0,13501.0,8.0,5.0,2006.0,2006.0,3.0,4.0,3.0,1.0,6.0,63.0,1623.0,1.0,1636.0,0.0,1636.0,3.0,1.0,4.0,5.0,2006.0,2.0,3.0,865.0,60.0,6.0,1.0,0.0,0.0,0.0,255000
908,86.0,11500.0,7.0,7.0,1936.0,1987.0,3.0,4.0,3.0,1.0,3.0,223.0,1017.0,1.0,1020.0,1037.0,2057.0,3.0,1.0,4.0,5.0,1936.0,3.0,1.0,180.0,0.0,6.0,1.0,1.0,0.0,0.0,250000
909,0.0,8885.0,5.0,5.0,1983.0,1983.0,2.0,4.0,3.0,3.0,4.0,301.0,864.0,1.0,902.0,0.0,902.0,2.0,0.0,0.0,5.0,1983.0,1.0,2.0,484.0,0.0,6.0,1.0,0.0,0.0,0.0,131000
910,149.0,12589.0,6.0,5.0,2005.0,2005.0,3.0,4.0,3.0,1.0,1.0,0.0,742.0,1.0,742.0,742.0,1484.0,3.0,1.0,4.0,5.0,2005.0,3.0,2.0,390.0,24.0,6.0,1.0,0.0,0.0,0.0,174000
911,80.0,11600.0,5.0,5.0,1960.0,1960.0,2.0,3.0,3.0,1.0,3.0,443.0,1105.0,1.0,1105.0,1169.0,2274.0,2.0,0.0,0.0,2.0,1960.0,1.0,2.0,480.0,0.0,1.0,1.0,0.0,0.0,0.0,154300
912,0.0,9286.0,5.0,7.0,1977.0,1989.0,2.0,4.0,4.0,3.0,5.0,196.0,1268.0,1.0,1268.0,0.0,1268.0,3.0,0.0,0.0,2.0,1978.0,1.0,1.0,252.0,0.0,10.0,1.0,0.0,0.0,0.0,143500
913,51.0,6120.0,5.0,7.0,1925.0,1950.0,2.0,3.0,3.0,1.0,3.0,489.0,768.0,0.0,1015.0,0.0,1015.0,2.0,0.0,0.0,2.0,1925.0,1.0,1.0,450.0,0.0,7.0,0.0,0.0,0.0,0.0,88000
914,82.0,6270.0,5.0,6.0,1949.0,1950.0,2.0,3.0,3.0,1.0,4.0,284.0,1001.0,0.0,1001.0,1001.0,2002.0,2.0,0.0,0.0,4.0,1949.0,1.0,3.0,871.0,0.0,8.0,0.0,1.0,0.0,0.0,145000
915,30.0,3000.0,6.0,5.0,2009.0,2009.0,3.0,4.0,3.0,3.0,6.0,294.0,612.0,1.0,612.0,612.0,1224.0,3.0,0.0,0.0,2.0,2009.0,2.0,2.0,528.0,234.0,6.0,0.0,0.0,0.0,0.0,173733
916,21.0,2001.0,4.0,5.0,1970.0,1970.0,2.0,3.0,3.0,1.0,1.0,0.0,546.0,1.0,546.0,546.0,1092.0,2.0,0.0,0.0,5.0,1970.0,1.0,1.0,286.0,0.0,1.0,0.0,0.0,0.0,0.0,75000
917,50.0,9000.0,2.0,3.0,1949.0,1950.0,2.0,3.0,3.0,3.0,4.0,50.0,480.0,0.0,480.0,0.0,480.0,2.0,0.0,0.0,2.0,1958.0,1.0,1.0,308.0,0.0,10.0,0.0,0.0,0.0,0.0,35311
918,0.0,17140.0,4.0,6.0,1956.0,1956.0,2.0,3.0,3.0,1.0,5.0,1059.0,1134.0,1.0,1229.0,0.0,1229.0,2.0,0.0,0.0,5.0,1956.0,2.0,1.0,284.0,0.0,4.0,1.0,0.0,0.0,0.0,135000
919,103.0,13125.0,7.0,5.0,1991.0,1991.0,3.0,5.0,3.0,2.0,4.0,48.0,1104.0,1.0,912.0,1215.0,2127.0,3.0,1.0,3.0,5.0,1991.0,2.0,3.0,833.0,192.0,11.0,1.0,0.0,0.0,0.0,238000
920,87.0,11029.0,6.0,8.0,1958.0,2002.0,4.0,4.0,3.0,1.0,5.0,528.0,1184.0,1.0,1414.0,0.0,1414.0,2.0,1.0,3.0,5.0,1990.0,1.0,2.0,601.0,51.0,5.0,1.0,0.0,0.0,0.0,176500
921,70.0,8462.0,6.0,5.0,1994.0,1994.0,3.0,4.0,4.0,1.0,6.0,814.0,928.0,1.0,936.0,785.0,1721.0,3.0,0.0,0.0,5.0,1994.0,2.0,2.0,471.0,87.0,7.0,1.0,0.0,0.0,0.0,201000
922,67.0,8777.0,5.0,7.0,1900.0,2003.0,2.0,3.0,3.0,1.0,5.0,1084.0,1272.0,1.0,1272.0,928.0,2200.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9.0,1.0,0.0,0.0,0.0,145900
923,65.0,10237.0,6.0,5.0,2005.0,2006.0,3.0,4.0,3.0,1.0,6.0,28.0,1316.0,1.0,1316.0,0.0,1316.0,3.0,1.0,4.0,5.0,2005.0,3.0,2.0,397.0,0.0,10.0,1.0,0.0,0.0,0.0,169990
924,50.0,8012.0,6.0,5.0,1993.0,1994.0,3.0,4.0,3.0,1.0,2.0,165.0,1604.0,1.0,1617.0,0.0,1617.0,3.0,1.0,2.0,5.0,1993.0,2.0,2.0,533.0,69.0,7.0,1.0,0.0,0.0,0.0,193000
925,79.0,10240.0,6.0,6.0,1980.0,1980.0,2.0,4.0,3.0,1.0,4.0,625.0,1686.0,1.0,1686.0,0.0,1686.0,2.0,1.0,3.0,5.0,1980.0,1.0,2.0,612.0,131.0,5.0,1.0,0.0,0.0,0.0,207500
926,0.0,15611.0,5.0,6.0,1977.0,1977.0,2.0,4.0,3.0,3.0,5.0,767.0,1126.0,1.0,1126.0,0.0,1126.0,4.0,0.0,0.0,5.0,1977.0,2.0,2.0,540.0,0.0,3.0,1.0,0.0,0.0,0.0,175000
927,93.0,11999.0,8.0,5.0,2003.0,2004.0,3.0,4.0,3.0,1.0,1.0,0.0,1181.0,1.0,1234.0,1140.0,2374.0,4.0,1.0,4.0,6.0,2003.0,3.0,3.0,656.0,100.0,5.0,1.0,0.0,0.0,0.0,285000
928,0.0,9900.0,7.0,5.0,1968.0,1968.0,2.0,3.0,3.0,1.0,4.0,552.0,832.0,1.0,1098.0,880.0,1978.0,2.0,1.0,4.0,5.0,1968.0,2.0,2.0,486.0,43.0,4.0,1.0,0.0,0.0,0.0,176000
929,0.0,11838.0,8.0,5.0,2001.0,2001.0,3.0,4.0,3.0,3.0,1.0,0.0,1753.0,1.0,1788.0,0.0,1788.0,4.0,1.0,3.0,5.0,2001.0,2.0,2.0,522.0,151.0,6.0,1.0,0.0,0.0,0.0,236500
930,0.0,13006.0,7.0,5.0,1997.0,1997.0,2.0,4.0,3.0,1.0,1.0,0.0,964.0,1.0,993.0,1243.0,2236.0,3.0,1.0,3.0,6.0,1997.0,3.0,2.0,642.0,0.0,11.0,1.0,0.0,0.0,0.0,222000
931,73.0,8925.0,8.0,5.0,2007.0,2007.0,3.0,4.0,3.0,3.0,6.0,16.0,1466.0,1.0,1466.0,0.0,1466.0,3.0,0.0,0.0,5.0,2007.0,3.0,3.0,610.0,18.0,7.0,1.0,0.0,0.0,0.0,201000
932,70.0,9100.0,5.0,6.0,1965.0,1965.0,2.0,3.0,3.0,1.0,4.0,338.0,925.0,1.0,925.0,0.0,925.0,2.0,0.0,0.0,2.0,1965.0,1.0,1.0,429.0,0.0,7.0,1.0,0.0,0.0,0.0,117500
933,84.0,11670.0,9.0,5.0,2006.0,2006.0,4.0,5.0,4.0,1.0,1.0,0.0,1905.0,1.0,1905.0,0.0,1905.0,4.0,1.0,4.0,5.0,2006.0,3.0,3.0,788.0,191.0,3.0,1.0,0.0,0.0,0.0,320000
934,63.0,8487.0,7.0,5.0,2004.0,2004.0,3.0,4.0,3.0,3.0,6.0,20.0,1500.0,1.0,1500.0,0.0,1500.0,3.0,0.0,0.0,5.0,2004.0,2.0,2.0,570.0,36.0,8.0,1.0,0.0,0.0,0.0,190000
935,313.0,27650.0,7.0,7.0,1960.0,2007.0,2.0,4.0,3.0,4.0,6.0,425.0,585.0,1.0,2069.0,0.0,2069.0,3.0,1.0,4.0,5.0,1960.0,2.0,2.0,505.0,0.0,11.0,1.0,0.0,0.0,0.0,242000
936,52.0,5825.0,4.0,5.0,1926.0,1953.0,2.0,2.0,3.0,2.0,1.0,0.0,600.0,1.0,747.0,0.0,747.0,2.0,0.0,0.0,2.0,1953.0,1.0,2.0,528.0,0.0,6.0,1.0,0.0,0.0,0.0,79900
937,67.0,10083.0,7.0,5.0,2003.0,2003.0,3.0,4.0,3.0,1.0,6.0,833.0,1176.0,1.0,1200.0,0.0,1200.0,3.0,0.0,0.0,5.0,2003.0,2.0,2.0,555.0,41.0,8.0,1.0,0.0,0.0,0.0,184900
938,75.0,9675.0,7.0,5.0,2005.0,2005.0,3.0,4.0,3.0,2.0,6.0,341.0,1113.0,1.0,1113.0,858.0,1971.0,3.0,1.0,4.0,5.0,2005.0,2.0,2.0,689.0,48.0,2.0,1.0,0.0,0.0,0.0,253000
939,73.0,8760.0,7.0,5.0,2006.0,2006.0,3.0,4.0,4.0,2.0,6.0,464.0,1391.0,1.0,1391.0,571.0,1962.0,3.0,0.0,0.0,5.0,2006.0,2.0,3.0,868.0,90.0,8.0,1.0,0.0,0.0,0.0,239799
940,0.0,24090.0,7.0,7.0,1940.0,1950.0,2.0,3.0,3.0,2.0,1.0,0.0,1032.0,1.0,1207.0,1196.0,2403.0,2.0,2.0,3.0,5.0,1940.0,1.0,1.0,349.0,0.0,6.0,1.0,0.0,0.0,0.0,244400
941,55.0,12640.0,6.0,5.0,1976.0,1976.0,2.0,3.0,3.0,4.0,3.0,936.0,1728.0,1.0,1728.0,0.0,1728.0,2.0,0.0,0.0,5.0,1976.0,1.0,2.0,574.0,0.0,7.0,1.0,0.0,0.0,0.0,150900
942,0.0,8755.0,7.0,5.0,1999.0,1999.0,3.0,4.0,3.0,1.0,5.0,772.0,992.0,1.0,1022.0,1038.0,2060.0,3.0,1.0,3.0,6.0,1999.0,2.0,2.0,390.0,0.0,6.0,1.0,0.0,0.0,0.0,214000
943,42.0,7711.0,4.0,3.0,1977.0,1977.0,2.0,4.0,3.0,4.0,6.0,1440.0,1440.0,1.0,1440.0,0.0,1440.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,150000
944,100.0,25000.0,5.0,4.0,1967.0,1967.0,2.0,3.0,3.0,3.0,1.0,0.0,1632.0,1.0,1632.0,0.0,1632.0,2.0,0.0,0.0,5.0,1967.0,1.0,2.0,576.0,0.0,6.0,1.0,0.0,0.0,0.0,143000
945,0.0,14375.0,6.0,6.0,1958.0,1958.0,2.0,3.0,3.0,1.0,6.0,111.0,819.0,1.0,1344.0,0.0,1344.0,3.0,1.0,4.0,3.0,1958.0,2.0,2.0,525.0,118.0,1.0,1.0,0.0,0.0,0.0,137500
946,98.0,8820.0,5.0,6.0,1890.0,1996.0,2.0,3.0,3.0,1.0,2.0,1088.0,1088.0,1.0,1188.0,561.0,1869.0,2.0,0.0,0.0,2.0,1963.0,1.0,2.0,456.0,0.0,9.0,0.0,0.0,0.0,0.0,124900
947,70.0,8163.0,5.0,6.0,1959.0,1959.0,2.0,3.0,3.0,3.0,5.0,748.0,1144.0,1.0,1144.0,0.0,1144.0,2.0,1.0,3.0,5.0,1959.0,2.0,1.0,796.0,0.0,3.0,1.0,0.0,0.0,0.0,143000
948,85.0,14536.0,8.0,5.0,2002.0,2003.0,3.0,4.0,3.0,3.0,6.0,1300.0,1616.0,1.0,1629.0,0.0,1629.0,3.0,1.0,4.0,5.0,2002.0,3.0,3.0,808.0,252.0,11.0,1.0,0.0,0.0,0.0,270000
949,65.0,14006.0,7.0,5.0,2002.0,2002.0,3.0,4.0,3.0,0.0,1.0,0.0,936.0,1.0,936.0,840.0,1776.0,3.0,1.0,3.0,5.0,2002.0,2.0,2.0,474.0,96.0,2.0,1.0,0.0,0.0,0.0,192500
950,78.0,9360.0,6.0,7.0,1972.0,2006.0,2.0,3.0,3.0,1.0,5.0,982.0,1161.0,1.0,1381.0,0.0,1381.0,3.0,1.0,3.0,5.0,1972.0,2.0,2.0,676.0,0.0,3.0,1.0,0.0,0.0,0.0,197500
951,60.0,7200.0,5.0,8.0,1950.0,2002.0,2.0,3.0,3.0,1.0,5.0,398.0,864.0,1.0,864.0,0.0,864.0,3.0,0.0,0.0,2.0,1980.0,2.0,2.0,720.0,0.0,7.0,1.0,0.0,0.0,0.0,129000
952,60.0,7800.0,5.0,5.0,1965.0,1965.0,2.0,3.0,3.0,1.0,4.0,641.0,828.0,1.0,965.0,0.0,965.0,2.0,0.0,0.0,2.0,1979.0,1.0,1.0,300.0,0.0,7.0,0.0,0.0,0.0,0.0,119900
953,60.0,7200.0,5.0,8.0,1972.0,2003.0,2.0,4.0,3.0,3.0,6.0,660.0,768.0,1.0,768.0,0.0,768.0,2.0,0.0,0.0,2.0,1974.0,3.0,1.0,396.0,0.0,4.0,1.0,0.0,0.0,0.0,133900
954,0.0,11075.0,5.0,4.0,1969.0,1969.0,2.0,3.0,3.0,3.0,5.0,562.0,784.0,1.0,1168.0,800.0,1968.0,2.0,1.0,1.0,5.0,1969.0,2.0,2.0,530.0,189.0,9.0,1.0,0.0,0.0,0.0,172000
955,35.0,9400.0,6.0,5.0,1975.0,1975.0,2.0,4.0,4.0,4.0,6.0,945.0,945.0,1.0,980.0,0.0,980.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,127500
956,82.0,7136.0,6.0,6.0,1946.0,1950.0,2.0,4.0,3.0,1.0,3.0,484.0,979.0,0.0,979.0,979.0,1958.0,2.0,0.0,0.0,5.0,1946.0,1.0,2.0,492.0,0.0,8.0,0.0,1.0,0.0,0.0,145000
957,24.0,1300.0,6.0,6.0,1980.0,1980.0,2.0,4.0,3.0,1.0,5.0,285.0,561.0,1.0,561.0,668.0,1229.0,2.0,1.0,3.0,5.0,1980.0,3.0,2.0,462.0,0.0,5.0,0.0,0.0,0.0,0.0,124000
958,70.0,7420.0,5.0,5.0,1962.0,1962.0,2.0,3.0,3.0,1.0,3.0,417.0,1057.0,1.0,1057.0,0.0,1057.0,2.0,0.0,0.0,2.0,1977.0,3.0,2.0,576.0,0.0,4.0,1.0,0.0,0.0,0.0,132000
959,65.0,8450.0,7.0,5.0,2003.0,2003.0,3.0,4.0,3.0,2.0,6.0,699.0,1337.0,1.0,1337.0,0.0,1337.0,3.0,0.0,0.0,5.0,2003.0,2.0,2.0,531.0,39.0,10.0,1.0,0.0,0.0,0.0,185000
960,24.0,2572.0,7.0,5.0,1999.0,1999.0,3.0,4.0,3.0,1.0,5.0,604.0,696.0,1.0,696.0,720.0,1416.0,3.0,0.0,0.0,2.0,1999.0,1.0,2.0,484.0,44.0,5.0,0.0,0.0,0.0,0.0,155000
961,50.0,7207.0,5.0,7.0,1958.0,2008.0,2.0,3.0,3.0,4.0,4.0,696.0,858.0,1.0,858.0,0.0,858.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,116500
962,0.0,12227.0,6.0,7.0,1977.0,1995.0,2.0,4.0,4.0,1.0,5.0,896.0,1330.0,1.0,1542.0,1330.0,2872.0,2.0,1.0,3.0,5.0,1977.0,3.0,2.0,619.0,282.0,7.0,1.0,0.0,0.0,0.0,272000
963,24.0,2308.0,6.0,6.0,1976.0,1976.0,2.0,4.0,3.0,1.0,5.0,556.0,804.0,1.0,804.0,744.0,1548.0,3.0,1.0,3.0,2.0,1976.0,1.0,2.0,440.0,0.0,7.0,1.0,0.0,0.0,0.0,155000
964,122.0,11923.0,9.0,5.0,2007.0,2007.0,3.0,5.0,3.0,1.0,1.0,0.0,1800.0,1.0,1800.0,0.0,1800.0,4.0,0.0,0.0,5.0,2007.0,3.0,2.0,702.0,136.0,5.0,1.0,0.0,0.0,0.0,239000
965,80.0,11316.0,7.0,5.0,2002.0,2003.0,3.0,4.0,3.0,1.0,6.0,624.0,817.0,1.0,824.0,1070.0,1894.0,3.0,1.0,4.0,6.0,2002.0,3.0,2.0,510.0,40.0,2.0,1.0,0.0,0.0,0.0,214900
966,65.0,10237.0,6.0,5.0,2005.0,2007.0,3.0,4.0,3.0,1.0,1.0,0.0,783.0,1.0,783.0,701.0,1484.0,3.0,1.0,4.0,5.0,2005.0,3.0,2.0,393.0,72.0,7.0,1.0,0.0,0.0,0.0,178900
967,130.0,9600.0,5.0,7.0,1940.0,1950.0,3.0,3.0,2.0,1.0,3.0,428.0,728.0,1.0,976.0,332.0,1308.0,2.0,2.0,3.0,2.0,1940.0,1.0,1.0,256.0,70.0,6.0,1.0,1.0,0.0,0.0,160000
968,0.0,7390.0,5.0,7.0,1955.0,1955.0,2.0,3.0,3.0,1.0,5.0,902.0,1098.0,1.0,1098.0,0.0,1098.0,2.0,0.0,0.0,5.0,1955.0,1.0,1.0,260.0,0.0,7.0,1.0,0.0,0.0,0.0,135000
969,50.0,5925.0,3.0,6.0,1910.0,1950.0,2.0,3.0,3.0,1.0,1.0,0.0,600.0,0.0,600.0,368.0,968.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,37900
970,75.0,10382.0,6.0,5.0,1958.0,1958.0,2.0,3.0,3.0,4.0,5.0,513.0,588.0,1.0,1095.0,0.0,1095.0,2.0,0.0,0.0,5.0,1958.0,2.0,1.0,264.0,0.0,3.0,1.0,0.0,0.0,0.0,140000
971,60.0,10800.0,4.0,4.0,1949.0,1950.0,2.0,3.0,3.0,1.0,1.0,0.0,720.0,0.0,720.0,472.0,1192.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,135000
972,36.0,2268.0,7.0,5.0,2003.0,2004.0,3.0,4.0,3.0,1.0,6.0,567.0,764.0,1.0,764.0,862.0,1626.0,3.0,0.0,0.0,6.0,2003.0,2.0,2.0,474.0,27.0,7.0,1.0,0.0,0.0,0.0,173000
973,55.0,7892.0,6.0,5.0,1979.0,1979.0,2.0,4.0,3.0,1.0,1.0,0.0,918.0,1.0,918.0,0.0,918.0,2.0,1.0,3.0,5.0,1979.0,1.0,1.0,264.0,0.0,4.0,1.0,0.0,0.0,0.0,99500
974,95.0,11639.0,7.0,5.0,2007.0,2008.0,3.0,4.0,3.0,1.0,1.0,0.0,1428.0,1.0,1428.0,0.0,1428.0,3.0,0.0,0.0,5.0,2007.0,3.0,2.0,480.0,120.0,12.0,0.0,0.0,0.0,0.0,182000
975,60.0,11414.0,7.0,8.0,1910.0,1993.0,2.0,4.0,3.0,1.0,1.0,0.0,728.0,0.0,1136.0,883.0,2019.0,3.0,0.0,0.0,2.0,1997.0,1.0,2.0,532.0,135.0,10.0,1.0,0.0,0.0,0.0,167500
976,0.0,2651.0,7.0,5.0,2000.0,2000.0,3.0,4.0,3.0,1.0,6.0,641.0,673.0,1.0,673.0,709.0,1382.0,3.0,0.0,0.0,2.0,2000.0,1.0,2.0,490.0,50.0,4.0,0.0,0.0,0.0,0.0,165000
977,51.0,5900.0,4.0,7.0,1923.0,1958.0,2.0,4.0,3.0,1.0,1.0,0.0,440.0,1.0,869.0,0.0,869.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,85500
978,35.0,4274.0,7.0,5.0,2006.0,2007.0,3.0,4.0,3.0,1.0,6.0,1106.0,1241.0,1.0,1241.0,0.0,1241.0,3.0,0.0,0.0,5.0,2007.0,3.0,2.0,569.0,116.0,11.0,0.0,0.0,0.0,0.0,199900
979,68.0,9450.0,4.0,5.0,1954.0,1954.0,2.0,3.0,3.0,1.0,2.0,552.0,894.0,1.0,894.0,0.0,894.0,2.0,0.0,0.0,2.0,1999.0,1.0,2.0,400.0,0.0,5.0,1.0,0.0,0.0,0.0,110000
980,80.0,8816.0,5.0,6.0,1963.0,1963.0,2.0,3.0,3.0,1.0,3.0,651.0,1121.0,1.0,1121.0,0.0,1121.0,2.0,0.0,0.0,2.0,1963.0,1.0,2.0,480.0,80.0,6.0,1.0,0.0,0.0,0.0,139000
981,0.0,12122.0,7.0,9.0,1961.0,2007.0,4.0,3.0,3.0,3.0,5.0,867.0,944.0,1.0,999.0,0.0,999.0,4.0,0.0,0.0,5.0,1961.0,2.0,2.0,588.0,76.0,7.0,1.0,0.0,0.0,0.0,178400
982,98.0,12203.0,8.0,5.0,1998.0,1999.0,3.0,4.0,3.0,1.0,6.0,854.0,1225.0,1.0,1276.0,1336.0,2612.0,3.0,1.0,3.0,5.0,1998.0,3.0,3.0,676.0,0.0,7.0,1.0,0.0,0.0,0.0,336000
983,43.0,3182.0,7.0,5.0,2007.0,2007.0,3.0,4.0,3.0,3.0,1.0,0.0,1266.0,1.0,1266.0,0.0,1266.0,3.0,1.0,4.0,5.0,2007.0,3.0,2.0,388.0,16.0,3.0,1.0,0.0,0.0,0.0,159895
984,0.0,11250.0,8.0,5.0,2002.0,2002.0,3.0,4.0,3.0,2.0,1.0,0.0,1128.0,1.0,1149.0,1141.0,2290.0,3.0,1.0,4.0,5.0,2002.0,1.0,2.0,779.0,0.0,5.0,1.0,0.0,0.0,0.0,255900
